"日期","收盘","开盘","高","低","交易量","涨跌幅"
"2022-5-30","1,856.21","1,852.19","1,864.34","1,847.92","","0.19%"
"2022-5-27","1,852.73","1,850.48","1,862.30","1,847.76","","0.15%"
"2022-5-26","1,850.02","1,853.48","1,854.71","1,841.14","","-0.15%"
"2022-5-25","1,852.83","1,865.09","1,868.40","1,842.94","","-0.70%"
"2022-5-24","1,865.90","1,853.59","1,869.99","1,849.06","","0.68%"
"2022-5-23","1,853.22","1,846.53","1,865.65","1,844.08","","0.41%"
"2022-5-20","1,845.68","1,842.12","1,849.59","1,832.35","","0.22%"
"2022-5-19","1,841.72","1,816.60","1,849.46","1,810.55","","1.44%"
"2022-5-18","1,815.61","1,815.20","1,825.02","1,807.30","","0.05%"
"2022-5-17","1,814.67","1,824.18","1,836.55","1,812.68","","-0.50%"
"2022-5-16","1,823.79","1,811.05","1,827.23","1,786.95","","0.70%"
"2022-5-13","1,811.15","1,822.48","1,829.06","1,799.24","","-0.58%"
"2022-5-12","1,821.72","1,852.58","1,859.30","1,820.93","","-1.64%"
"2022-5-11","1,852.12","1,838.41","1,857.99","1,831.83","","0.76%"
"2022-5-10","1,838.14","1,853.74","1,865.76","1,835.46","","-0.85%"
"2022-5-9","1,853.92","1,883.80","1,885.95","1,851.36","","-1.54%"
"2022-5-6","1,882.96","1,877.30","1,892.93","1,865.84","","0.33%"
"2022-5-5","1,876.84","1,881.47","1,910.03","1,872.48","","-0.22%"
"2022-5-4","1,880.92","1,868.04","1,889.74","1,861.17","","0.70%"
"2022-5-3","1,867.79","1,863.05","1,878.19","1,850.33","","0.27%"
"2022-5-2","1,862.77","1,896.09","1,900.10","1,854.74","","-1.77%"
"2022-4-29","1,896.40","1,894.43","1,919.97","1,892.25","","0.11%"
"2022-4-28","1,894.34","1,886.14","1,897.32","1,872.19","","0.44%"
"2022-4-27","1,886.12","1,905.45","1,907.25","1,881.39","","-1.02%"
"2022-4-26","1,905.56","1,897.95","1,911.50","1,895.38","","0.41%"
"2022-4-25","1,897.69","1,931.09","1,934.71","1,891.05","","-1.66%"
"2022-4-22","1,929.73","1,951.49","1,955.93","1,926.52","","-1.12%"
"2022-4-21","1,951.49","1,957.84","1,958.00","1,936.79","","-0.30%"
"2022-4-20","1,957.41","1,950.34","1,958.57","1,939.16","","0.39%"
"2022-4-19","1,949.84","1,979.19","1,982.31","1,943.80","","-1.45%"
"2022-4-18","1,978.50","1,972.84","1,998.60","1,971.05","","0.20%"
"2022-4-15","1,974.54","1,974.28","1,975.69","1,973.05","","0.05%"
"2022-4-14","1,973.52","1,977.78","1,980.81","1,960.90","","-0.21%"
"2022-4-13","1,977.72","1,967.21","1,981.82","1,962.59","","0.57%"
"2022-4-12","1,966.59","1,953.99","1,978.63","1,949.48","","0.67%"
